group	position	effect
chr9	3325130	-1.4126134342889
chr9	3332080	-0.261405545433494
chr9	3376710	0.525529842976033
chr9	3421820	0.165447145579963
chr9	3431810	-0.0587063071114069
chr9	3435600	0.0263096255430519
chr9	3453010	0.80344057960091
chr9	3480060	-0.256496155674434
chr9	3550380	0.329370892746194
chr9	3567750	0.157715433949011
chr9	3588260	-0.0592616701586892
chr9	3606970	-0.320417011512851
chr9	3669450	0.545887030798246
chr9	3768340	0.191051939704254
chr9	3809820	0.0268479012658579
chr9	3811800	-1.35007285674137
chr9	3852490	-0.57382833409556
chr9	3940070	-0.508401228110243
chr9	3972140	-0.790369942783091
chr9	3993410	-0.328969382388666
chr9	4027310	0.231377806236985
chr9	4033070	-0.0151586440767441
chr9	4115340	1.27402232863402
chr9	4149570	1.07391442587576
chr9	4153930	-0.763208715921623
chr9	4201000	-0.616672364798191
chr9	4208170	0.223075977900241
chr9	4240740	0.650005936902169
chr9	4282480	0.0722969389943255
chr9	4305830	-0.306410441213916
chr9	4336610	-0.0652267763353265
chr9	4373550	0.717863470314538
chr9	4430180	0.111605466368359
chr9	4433530	0.477920531525537
chr9	4524950	0.226138051131444
chr9	4530390	0.646747878600792
chr9	4550880	-0.577811816039287
chr9	4551260	-0.168147560203103
chr9	4590820	-0.125909619922786
chr9	4633110	0.151741987002095
chr9	4633150	0.216756380721456
chr9	4697840	0.353923687306613
chr9	4700690	-0.417040122148657
chr9	4705310	0.163137146055301
chr9	4742130	-0.493311124438531
chr9	4907670	0.664263775258518
chr9	4920300	-0.430546730888475
chr9	4939370	0.287654236000365
chr9	5000020	-0.0452120438552949
chr9	5058020	-0.725288080654259
chr9	5122380	-0.723490369331272
chr9	5134350	-0.285998407400541
chr9	5178970	0.413807238115453
chr9	5181340	-0.623730191596804
chr9	5196930	-0.585806087285696
chr9	5216710	-0.0982201282486584
chr9	5218200	-0.770328992138382
chr9	5221470	-0.952744727781151
chr9	5254940	-0.0212608490361162
chr9	5291440	0.561806915656164
chr9	5306470	0.749165854055095
chr9	5325700	0.465955531903984
chr9	5420660	-0.0114388424746225
chr9	5441920	0.23222825766245
chr9	5481680	-0.053892808473193
chr9	5574900	0.0644724593130611
chr9	5606170	-0.330699667512905
chr9	5686780	0.265627996659963
chr9	5717420	0.020079817507982
chr9	5758090	0.068761658350076
chr9	5758800	0.287544875998253
chr9	5764920	-0.0972803501581492
chr9	5816290	0.520884859658965
chr9	5820670	0.363133415222475
chr9	5831650	0.411715588263852
chr9	5838920	0.601941936616042
chr9	5839080	-0.110211091604489
chr9	5847380	0.64254962393577
chr9	5858440	-0.278680794210366
chr9	5895060	-0.336237851534837
chr9	5920790	-0.576830770844984
chr9	6021940	0.163431247829952
chr9	6049000	0.0717179998446102
chr9	6064150	0.522184878627514
chr9	6079590	-0.314697707851711
chr9	6085030	-0.270759799404096
chr9	6119820	-1.07961520378615
chr9	6180630	-0.188625254812682
chr9	6195590	0.125763728283662
chr9	6307350	-0.113418181640587
chr9	6313310	0.232258733632597
chr9	6350570	0.00875029359464273
chr9	6361670	-0.674171846160616
chr9	6372280	-0.594971313386729
chr9	6385960	0.183079448555706
chr9	6406800	0.340411904170021
chr9	6409660	0.280304751400365
chr9	6425910	-0.318223887160918
chr9	6533910	0.231165385459699
chr9	6553600	0.23096009049254
chr9	6578160	-0.1772771992529
chr9	6619140	-0.674996742466211
chr9	6659740	0.0511288912892719
chr9	6660970	1.10634147022232
chr9	6679790	-0.86892877182788
chr9	6685410	0.620483883082472
chr9	6762880	0.382585087060076
chr9	6790360	0.12122133741273
chr9	6860580	0.358339899947589
chr9	6888380	-0.589717564761402
chr9	6932490	0.416342678692823
chr9	7019470	-0.416605360692882
chr9	7026670	-0.179137674346297
chr9	7060770	0.906770717425691
chr9	7087180	0.898350786444141
chr9	7124610	-0.579507582718231
chr9	7285640	0.109911487859673
chr9	7288500	-0.174570538220621
chr9	7307160	-0.829542590720258
chr9	7324650	0.867954012653455
chr9	7328380	0.894580091148175
chr9	7379670	-0.186790393067682
chr9	7392040	0.356780257999009
chr9	7429720	0.511675568392965
chr9	7452740	-1.14473239051437
chr9	7458200	0.630290637784462
chr9	7460300	-0.136786259875375
chr9	7477520	0.255748667685197
chr9	7487690	-0.585273781664284
chr9	7567890	-0.00558348467132642
chr9	7573280	-1.06967375617967
chr9	7600080	0.340918237481078
chr9	7602980	0.659084730356304
chr9	7611860	0.707651232275623
chr9	7625230	1.13971723932114
chr9	7652080	-0.0566540722918347
chr9	7659540	-0.250881703191843
chr9	7722560	-0.813836769702449
chr9	7746530	0.80823728850045
chr9	7800170	-0.545147575564123
chr9	7801800	-0.181792077895836
chr9	7815000	0.290132341010385
chr9	7825870	-0.755997968543114
chr9	7855580	0.758098891930739
chr9	7949140	0.213882131952173
chr9	7953230	-0.679195811609741
chr9	7999090	-0.183516746400235
chr9	8058080	-0.684989419696113
chr9	8079620	-0.144934345854574
chr9	8121580	-0.112286309604973
chr9	8164860	0.167217581143679
chr9	8183510	0.206062053594845
chr9	8192460	-0.32170890046648
chr9	8192620	-0.796203686582852
chr9	8221180	-0.739448059728775
chr9	8237940	-0.0844463117395335
chr9	8239840	1.196469212801
chr9	8240740	-0.11861091080435
chr9	8297150	-0.679368846286518
chr9	8335770	0.654916511904089
chr9	8553050	-0.572647815443466
chr9	8618440	0.0281694284538725
chr9	8762970	-0.932012108579529
chr9	8790580	-0.271899527214092
chr9	8796110	0.247551631861776
chr9	8797880	-0.635215810350435
chr9	8814340	0.141179052680833
chr9	8820170	0.131707743300309
chr9	8875310	0.0942826225647761
chr9	8918440	0.889905665166962
chr9	8939760	0.288872210246628
chr9	8947220	0.496304335216211
chr9	8987790	0.277596175157509
chr9	9135840	0.160967829137843
chr9	9139790	-0.131400574273152
chr9	9165560	0.138244474480849
chr9	9174490	0.802779020152636
chr9	9175930	0.0761647171810671
chr9	9176930	0.0761056976459782
chr9	9218870	0.516036386798912
chr9	9220790	0.222729765206619
chr9	9265640	0.0898638563673506
chr9	9286570	-0.174247664953601
chr9	9316910	0.136766607785166
chr9	9320170	0.605397658454501
chr9	9329040	-0.175108387411772
chr9	9372170	0.681374967512516
chr9	9429890	0.858088257160219
chr9	9461020	-1.24232835035796
chr9	9554350	0.210424520703733
chr9	9588410	0.255639197724564
chr9	9670490	-0.288159574918539
chr9	9685120	-0.957069636346787
chr9	9894690	-0.734641690976833
chr9	9907550	-0.483591637560507
chr9	9948740	0.23186137572535
chr9	9985330	-0.502336360233095
chr10	101650	0.382330400282862
chr10	125320	0.271732506203812
chr10	127775	0.119880787203546
chr10	150843	-0.489196444999489
chr10	216586	-0.294229903878889
chr10	226761	-0.894809686302029
chr10	238259	0.314861501433398
chr10	247735	0.635031920308246
chr10	252772	-0.568385439128307
chr10	286352	-0.614412238323606
chr10	296872	-0.121941268648214
chr10	410354	-0.321628078502017
chr10	421554	0.230232537198435
chr10	424680	0.381047696952227
chr10	442272	0.687511105188283
chr10	442483	0.308221355424483
chr10	448824	0.577738063623083
chr10	485513	-0.158812911513886
chr10	486075	-0.651078111259781
chr10	527015	0.218749995494585
chr10	536969	-0.122086362605884
chr10	566837	0.132541939045173
chr10	609530	0.144594060400666
chr10	628755	-0.966980957352621
chr10	650502	-0.865958931169263
chr10	711598	0.454564736284761
chr10	746454	-0.477484187403104
chr10	772786	-0.0267250989441776
chr10	774653	1.35484686085007
chr10	798775	-0.0745405167633932
chr10	829298	-0.372520293464365
chr10	833672	-0.0918394041007747
chr10	916785	0.278317232577901
chr10	945611	0.0349383396509756
chr10	990768	-0.410579680681321
chr10	1044650	0.441151320543902
chr10	1048070	0.304146416287399
chr10	1089210	0.271780699656541
chr10	1092910	0.0644281998901053
chr10	1106870	-0.209025128254902
chr10	1152840	0.152997177881437
chr10	1168410	1.10109209324317
chr10	1177410	0.0996050108120379
chr10	1184750	0.194616094567223
chr10	1213160	-0.0606187868680894
chr10	1291840	0.783744385942911
chr10	1326180	-0.620898867177391
chr10	1331930	-0.0357587226686728
chr10	1335390	-0.403262959320419
chr10	1360980	0.437687682123221
chr10	1483630	1.41986820865613
chr10	1514040	1.00886293367196
chr10	1531980	-0.674659579881939
chr10	1538940	-0.259556290293047
chr10	1566350	0.871718301440803
chr10	1575920	-0.217186982599278
chr10	1579260	-0.233258826722719
chr10	1585920	0.0162632086663533
chr10	1647990	1.1029864641934
chr10	1712820	-0.464779283651903
chr10	1730270	-0.571070937852249
chr10	1858010	-0.920937955117359
chr10	1872980	-0.245801461773975
chr10	1912150	-0.604010995488205
chr10	1929130	0.345940740441289
chr10	1960460	0.559118662890407
chr10	2065060	0.0481292790932983
chr10	2077910	0.688529683199479
chr10	2137870	0.430893833289927
chr10	2141730	-0.52918905397186
chr10	2142020	0.346389490140363
chr10	2204390	1.11259277735463
chr10	2209460	-0.098358112508506
chr10	2241310	0.827805587196453
chr10	2301380	-0.676524981702933
chr10	2306010	0.524553035725398
chr10	2331440	1.12379048012282
chr10	2354920	-0.346281286237303
chr10	2362960	-0.0333361613833357
chr10	2374550	-0.307105197416242
chr10	2390050	-0.067882350599241
chr10	2407710	-0.327404776530851
chr10	2418900	-0.155815739857881
chr10	2601150	-0.353302814686972
chr10	2644980	-0.818472185345839
chr10	2670460	0.302416626359555
chr10	2743570	0.606271920901111
chr10	2770910	-0.671072477326567
chr10	2781740	-0.56740631265658
chr10	2807740	0.8520940294748
chr10	2824500	0.662073388069397
chr10	2839650	-0.0371697249839922
chr10	2984330	-0.369909704985198
chr10	3009000	-0.379792791795502
chr10	3072730	0.540144244077277
chr10	3077310	-0.527694913821529
chr10	3100000	0.189785723342228
chr10	3128210	-0.338291749203047
chr10	3154650	0.836104423877523
chr10	3232840	-0.591709862249971
chr10	3279860	0.200110097004756
chr10	3349350	-0.832961528298504
chr10	3386050	0.256729581437437
chr10	3447600	0.375427134372137
chr10	3450250	0.473062866154519
chr10	3549040	-0.0219879775790755
chr10	3569320	-0.457685774971161
chr10	3579990	0.200858104119451
chr10	3580490	-0.681080592445241
chr10	3630470	0.265314805290826
chr10	3656070	0.140247826609758
chr10	3687210	0.776244817982526
chr10	3696740	0.257143165215642
chr10	3756380	0.286388902408203
chr10	3759240	-0.0317265469617959
chr10	3790090	0.179370400783132
chr10	3859370	-0.570472775429552
chr10	3867820	0.145535135958766
chr10	3871490	0.0517831105621754
chr10	3983330	0.148998176658965
chr10	4006480	-0.346308088544804
chr10	4095630	-0.479914235929286
chr10	4100810	-0.108664719071756
chr10	4109960	0.471499556936945
chr10	4144240	-0.504156006589729
chr10	4151870	-0.277513688452321
chr10	4185560	-0.386445409233802
chr10	4332890	0.408790534967163
chr10	4346500	-0.6282391345075
chr10	4373020	0.00976127850163365
chr10	4423900	0.472926121483284
chr10	4425060	-0.319491342036691
chr10	4501380	-0.0763647841489659
chr10	4506010	0.00730652650753332
chr10	4537020	0.429079898447756
chr10	4591700	0.490794630494533
chr10	4628450	0.180645311837662
chr10	4641220	0.119220217208555
chr10	4734080	-0.0258346882993806
chr10	4747860	-0.41212115828322
chr10	4752250	0.602309215518843
chr10	4794610	-0.390736759128304
chr10	4844530	-0.575043258742952
chr10	4901910	-0.192603079701617
chr10	4968550	-0.737301652332692
chr10	4976120	-0.352543117986311
chr10	4988840	0.671036037036842
chr10	4992420	0.98084757695645
chr10	4998860	0.335714241825461
chr10	5042720	0.388772959335859
chr10	5098380	-0.413240081052508
chr10	5116050	1.25684158345161
chr10	5147650	0.97387633074668
chr10	5166780	0.895682746469175
chr10	5173290	-0.0303112349672866
chr10	5192170	-0.0304398961792557
chr10	5266520	0.431217777662832
chr10	5306180	0.197291931440717
chr10	5306690	-0.0961430234951102
chr10	5323900	0.282490439271825
chr10	5357640	0.0268493844881646
chr10	5420470	-0.00120772392550619
chr10	5450260	-0.277651773194415
chr10	5452880	0.0818773858526465
chr10	5457370	-0.36389681646906
chr10	5461750	0.730465559819129
chr10	5482870	-0.565188011615294
chr10	5562510	-0.0797089824233311
chr10	5570840	-0.830233845430752
chr10	5573560	0.1603292871635
chr10	5575680	0.546361406021082
chr10	5608380	-0.229823309924135
chr10	5618990	0.471488309287827
chr10	5690930	-0.263262607050457
chr10	5716540	0.300959722193229
chr10	5717890	-0.695681332470043
chr10	5758050	0.20604433572564
chr10	5826240	-0.0226760812036905
chr10	5861680	-0.0987445536941559
chr10	5906240	-0.169555273021405
chr10	5924250	-0.256916085410778
chr10	5964470	-0.868640453425785
chr10	5997910	-0.123910127284413
chr10	6012160	-0.197658571011507
chr10	6080680	0.566619011002251
chr10	6080940	0.849828278776851
chr10	6168370	-0.065184681938786
chr10	6181910	-0.753068693275397
chr10	6306000	0.302967443030587
chr10	6359340	-0.358924269649905
chr10	6438530	-0.791690596183766
chr10	6465250	-0.318754773860747
chr10	6474150	-0.23213712722826
chr10	6500030	0.653957895505646
chr10	6543150	0.273108368186364
chr10	6561020	-0.0419227605102081
chr10	6661430	0.736334638568109
chr10	6686380	-0.348914106382667
chr10	6725110	-0.103547652612756
chr10	6728540	0.0397611017884337
chr10	6748720	1.12902001103226
chr10	6793890	0.0737728723685067
chr10	6800140	0.299760214045308
chr10	6817460	-0.820220507678817
chr10	6872730	0.606688170072811
chr10	6931220	-0.21792237661581
chr10	6959490	0.53232111153698
chr10	6981950	-0.0371432456245488
chr10	7039540	0.696828695727691
chr10	7045730	0.413499886150365
chr10	7138130	-0.688092399917672
chr10	7145870	-0.928821750030068
chr10	7252500	-0.153225821123585
chr10	7273620	-0.210477166767744
chr10	7295540	0.223247876780609
chr10	7300300	0.381338523421248
chr10	7319360	0.184318507098916
chr10	7352970	-0.318600235493715
chr10	7386960	0.522602726783818
chr10	7484790	-0.432705248816463
chr10	7509580	0.310590575351562
chr10	7534860	-0.0879385619468578
chr10	7600770	0.313415086783921
chr10	7629490	-0.692846023458217
chr10	7706160	0.740673697253305
chr10	7707620	-0.202951445489654
chr10	7713400	0.0273647316964608
chr10	7717170	0.186407476124038
chr10	7764090	-0.471075653521581
chr10	7811170	-0.790339156568097
chr10	7831610	0.695428684668927
chr10	7839640	-0.412764824235133
chr10	7873600	-0.184006105130643
chr10	7878970	0.86223030695245
chr10	7940220	0.0970809358558387
chr10	7964320	-0.161674975380397
chr10	7987450	-0.452576059637184
chr10	8001430	-0.201447439273114
chr10	8007000	0.235259260482584
chr10	8011860	0.252567687784713
chr10	8017020	0.112218925190025
chr10	8018450	0.115374913181905
chr10	8024660	0.241918097106041
chr10	8092050	0.173900649022489
chr10	8174540	0.444969926703519
chr10	8206690	-0.0881490271986812
chr10	8208940	0.609137125354437
chr10	8241910	0.115350132902784
chr10	8245150	-0.560015998479894
chr10	8341040	-0.0310811047242187
chr10	8357520	0.449997507705852
chr10	8362620	0.343113275290334
chr10	8367590	0.360914259512452
chr10	8391400	0.0992878428640036
chr10	8410470	0.0323699818410218
chr10	8501000	-0.738576821743889
chr10	8528460	0.520308919740178
chr10	8532700	0.250861497192589
chr10	8543500	0.433886348372148
chr10	8564620	-0.0523169172146082
chr10	8569670	-0.545625556014909
chr10	8595360	-0.610060328789209
chr10	8609220	-1.34704408309625
chr10	8796880	0.208735689220605
chr10	8819000	0.223912067276224
chr10	8838080	-0.519589803302356
chr10	8895650	-0.0310401811320176
chr10	8897490	-0.835728341077844
chr10	8899500	0.343700084052333
chr10	8927580	0.0896408446793468
chr10	8948900	-0.271143787229376
chr10	8950190	-0.580022874697055
chr10	8953350	0.275935793727633
chr10	8981120	-0.0617723580324461
chr10	8993930	0.0761796738025006
chr10	9065940	-0.538570033572565
chr10	9084330	-0.0654490542313652
chr10	9138860	-0.8732818375369
chr10	9157530	-0.848078334046072
chr10	9194670	-0.189974953706224
chr10	9259920	-0.0027205043529025
chr10	9403610	0.071673074938664
chr10	9426860	-0.269900235252692
chr10	9440880	0.52910215385424
chr10	9477840	-0.114053411180812
chr10	9533000	-0.542348695593387
chr10	9610660	-0.292877571716954
chr10	9687760	-0.58524771746761
chr10	9695610	-0.382954675134376
chr10	9769740	-0.576694136358114
chr10	9808820	-0.551407369424627
chr10	9853540	-0.386285704813225
chr10	9854430	0.349146880547834
chr10	9863110	0.154681946583695
chr10	9910320	0.643288379191461
